LocationID,Year,LocationAbbr,LocationDesc,GeographicLevel,DataSource,Class,Topic,Data_Value,Data_Value_Unit,Data_Value_Type,Data_Value_Footnote_Symbol,Data_Value_Footnote,Confidence_limit_Low,Confidence_limit_High,StratificationCategory1,Stratification1,TopicID,X_long,Y_lat
17071,2012,IL,Henderson,County,NVSS,Cardiovascular Diseases,Stroke,15.6,"per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate",,,11.7,21.5,Age group,Ages 35-64 years,T6,-90.92507306,40.81806568
17071,2012,IL,Henderson,County,NVSS,Cardiovascular Diseases,Coronary Heart Disease,91.5,"per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate",,,67.3,116.1,Age group,Ages 35-64 years,T2,-90.92507306,40.81806568
17071,2012,IL,Henderson,County,NVSS,Cardiovascular Diseases,Coronary Heart Disease,907.9,"per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate",,,727.6,1061.2,Age group,Ages 65 years and older,T2,-90.92507306,40.81806568
17071,2012,IL,Henderson,County,NVSS,Cardiovascular Diseases,Stroke,308.2,"per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate",,,240.3,377.8,Age group,Ages 65 years and older,T6,-90.92507306,40.81806568
17073,2012,IL,Henry,County,NVSS,Cardiovascular Diseases,Stroke,11.1,"per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate",,,8.3,14.4,Age group,Ages 35-64 years,T6,-90.13149172,41.35311735
17073,2012,IL,Henry,County,NVSS,Cardiovascular Diseases,Coronary Heart Disease,42.8,"per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate",,,33.6,53.1,Age group,Ages 35-64 years,T2,-90.13149172,41.35311735
17073,2012,IL,Henry,County,NVSS,Cardiovascular Diseases,Coronary Heart Disease,605.5,"per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate",,,537.5,684.3,Age group,Ages 65 years and older,T2,-90.13149172,41.35311735
17073,2012,IL,Henry,County,NVSS,Cardiovascular Diseases,Stroke,265,"per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate",,,228.2,304.5,Age group,Ages 65 years and older,T6,-90.13149172,41.35311735
17075,2012,IL,Iroquois,County,NVSS,Cardiovascular Diseases,Stroke,17.5,"per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate",,,14.5,21.1,Age group,Ages 35-64 years,T6,-87.82441993,40.74705877
17075,2012,IL,Iroquois,County,NVSS,Cardiovascular Diseases,Coronary Heart Disease,64.3,"per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate",,,51.2,79.6,Age group,Ages 35-64 years,T2,-87.82441993,40.74705877
17075,2012,IL,Iroquois,County,NVSS,Cardiovascular Diseases,Stroke,333.2,"per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate",,,288.6,383.7,Age group,Ages 65 years and older,T6,-87.82441993,40.74705877
17075,2012,IL,Iroquois,County,NVSS,Cardiovascular Diseases,Coronary Heart Disease,900.4,"per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate",,,789.5,1027.1,Age group,Ages 65 years and older,T2,-87.82441993,40.74705877
17077,2012,IL,Jackson,County,NVSS,Cardiovascular Diseases,Stroke,15.3,"per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate",,,12.2,18.5,Age group,Ages 35-64 years,T6,-89.38229373,37.78493111
17077,2012,IL,Jackson,County,NVSS,Cardiovascular Diseases,Coronary Heart Disease,71.5,"per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate",,,56.3,88.7,Age group,Ages 35-64 years,T2,-89.38229373,37.78493111
17077,2012,IL,Jackson,County,NVSS,Cardiovascular Diseases,Stroke,255.3,"per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate",,,224.8,299.3,Age group,Ages 65 years and older,T6,-89.38229373,37.78493111
17077,2012,IL,Jackson,County,NVSS,Cardiovascular Diseases,Coronary Heart Disease,521.3,"per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate",,,460.2,618.4,Age group,Ages 65 years and older,T2,-89.38229373,37.78493111
17079,2012,IL,Jasper,County,NVSS,Cardiovascular Diseases,Stroke,13,"per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate",,,10.2,16.6,Age group,Ages 35-64 years,T6,-88.15377075,39.01063651
17079,2012,IL,Jasper,County,NVSS,Cardiovascular Diseases,Coronary Heart Disease,67.7,"per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate",,,53.6,82.7,Age group,Ages 35-64 years,T2,-88.15377075,39.01063651
17079,2012,IL,Jasper,County,NVSS,Cardiovascular Diseases,Coronary Heart Disease,766.3,"per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate",,,651,891.7,Age group,Ages 65 years and older,T2,-88.15377075,39.01063651
17079,2012,IL,Jasper,County,NVSS,Cardiovascular Diseases,Stroke,278.1,"per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate",,,233.4,316.1,Age group,Ages 65 years and older,T6,-88.15377075,39.01063651
17081,2012,IL,Jefferson,County,NVSS,Cardiovascular Diseases,Coronary Heart Disease,90.8,"per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate",,,76,105.4,Age group,Ages 35-64 years,T2,-88.92402758,38.30018359
17081,2012,IL,Jefferson,County,NVSS,Cardiovascular Diseases,Stroke,239.2,"per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate",,,208.8,272,Age group,Ages 65 years and older,T6,-88.92402758,38.30018359
17081,2012,IL,Jefferson,County,NVSS,Cardiovascular Diseases,Stroke,14.9,"per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate",,,11.1,18.4,Age group,Ages 35-64 years,T6,-88.92402758,38.30018359
17081,2012,IL,Jefferson,County,NVSS,Cardiovascular Diseases,Coronary Heart Disease,657.9,"per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate",,,575.2,734.8,Age group,Ages 65 years and older,T2,-88.92402758,38.30018359
17083,2012,IL,Jersey,County,NVSS,Cardiovascular Diseases,Stroke,245.1,"per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate",,,213,294.6,Age group,Ages 65 years and older,T6,-90.35656513,39.08571331
17083,2012,IL,Jersey,County,NVSS,Cardiovascular Diseases,Coronary Heart Disease,1048.1,"per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate",,,911.4,1229.1,Age group,Ages 65 years and older,T2,-90.35656513,39.08571331
17083,2012,IL,Jersey,County,NVSS,Cardiovascular Diseases,Stroke,12.1,"per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate",,,9.8,16,Age group,Ages 35-64 years,T6,-90.35656513,39.08571331
17083,2012,IL,Jersey,County,NVSS,Cardiovascular Diseases,Coronary Heart Disease,93.3,"per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate",,,76,116.9,Age group,Ages 35-64 years,T2,-90.35656513,39.08571331
17085,2012,IL,Jo Daviess,County,NVSS,Cardiovascular Diseases,Stroke,311.2,"per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate",,,272.4,363.9,Age group,Ages 65 years and older,T6,-90.21264607,42.3657316
17085,2012,IL,Jo Daviess,County,NVSS,Cardiovascular Diseases,Stroke,11.7,"per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate",,,9.7,15.6,Age group,Ages 35-64 years,T6,-90.21264607,42.3657316
17085,2012,IL,Jo Daviess,County,NVSS,Cardiovascular Diseases,Coronary Heart Disease,51.6,"per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate",,,41.8,65.6,Age group,Ages 35-64 years,T2,-90.21264607,42.3657316
17085,2012,IL,Jo Daviess,County,NVSS,Cardiovascular Diseases,Coronary Heart Disease,530.1,"per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate",,,461.7,618.5,Age group,Ages 65 years and older,T2,-90.21264607,42.3657316
17087,2012,IL,Johnson,County,NVSS,Cardiovascular Diseases,Stroke,263,"per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate",,,223.5,322.3,Age group,Ages 65 years and older,T6,-88.88075166,37.45959948
17087,2012,IL,Johnson,County,NVSS,Cardiovascular Diseases,Coronary Heart Disease,433.4,"per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate",,,373.7,510,Age group,Ages 65 years and older,T2,-88.88075166,37.45959948
17087,2012,IL,Johnson,County,NVSS,Cardiovascular Diseases,Stroke,12.9,"per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate",,,10,18.2,Age group,Ages 35-64 years,T6,-88.88075166,37.45959948
17087,2012,IL,Johnson,County,NVSS,Cardiovascular Diseases,Coronary Heart Disease,57.9,"per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate",,,47.1,72,Age group,Ages 35-64 years,T2,-88.88075166,37.45959948
17089,2012,IL,Kane,County,NVSS,Cardiovascular Diseases,Stroke,232.7,"per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate",,,211.9,256.8,Age group,Ages 65 years and older,T6,-88.42863677,41.93888836
17089,2012,IL,Kane,County,NVSS,Cardiovascular Diseases,Stroke,9.9,"per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate",,,8.5,11.7,Age group,Ages 35-64 years,T6,-88.42863677,41.93888836
17089,2012,IL,Kane,County,NVSS,Cardiovascular Diseases,Coronary Heart Disease,34.2,"per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate",,,29.9,38.9,Age group,Ages 35-64 years,T2,-88.42863677,41.93888836
17089,2012,IL,Kane,County,NVSS,Cardiovascular Diseases,Coronary Heart Disease,536.3,"per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate",,,494.5,579.4,Age group,Ages 65 years and older,T2,-88.42863677,41.93888836
17091,2012,IL,Kankakee,County,NVSS,Cardiovascular Diseases,Stroke,284.2,"per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate",,,250.9,320.1,Age group,Ages 65 years and older,T6,-87.86175101,41.13763101
17091,2012,IL,Kankakee,County,NVSS,Cardiovascular Diseases,Stroke,16.2,"per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate",,,13.6,19.4,Age group,Ages 35-64 years,T6,-87.86175101,41.13763101
17091,2012,IL,Kankakee,County,NVSS,Cardiovascular Diseases,Coronary Heart Disease,51.9,"per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate",,,42.7,62.8,Age group,Ages 35-64 years,T2,-87.86175101,41.13763101
17091,2012,IL,Kankakee,County,NVSS,Cardiovascular Diseases,Coronary Heart Disease,691.1,"per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate",,,628.7,765.2,Age group,Ages 65 years and older,T2,-87.86175101,41.13763101
17093,2012,IL,Kendall,County,NVSS,Cardiovascular Diseases,Coronary Heart Disease,530.4,"per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate",,,465.4,601.5,Age group,Ages 65 years and older,T2,-88.42885372,41.59087314
17093,2012,IL,Kendall,County,NVSS,Cardiovascular Diseases,Stroke,250.9,"per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate",,,218.3,295.9,Age group,Ages 65 years and older,T6,-88.42885372,41.59087314
17093,2012,IL,Kendall,County,NVSS,Cardiovascular Diseases,Stroke,8,"per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate",,,6.6,10.3,Age group,Ages 35-64 years,T6,-88.42885372,41.59087314
17093,2012,IL,Kendall,County,NVSS,Cardiovascular Diseases,Coronary Heart Disease,38.8,"per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate",,,31.3,46.8,Age group,Ages 35-64 years,T2,-88.42885372,41.59087314
17095,2012,IL,Knox,County,NVSS,Cardiovascular Diseases,Stroke,307.7,"per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate",,,271.7,361.1,Age group,Ages 65 years and older,T6,-90.21327438,40.93153751
17095,2012,IL,Knox,County,NVSS,Cardiovascular Diseases,Stroke,16.3,"per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate",,,12.6,20.3,Age group,Ages 35-64 years,T6,-90.21327438,40.93153751
17095,2012,IL,Knox,County,NVSS,Cardiovascular Diseases,Coronary Heart Disease,86.9,"per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate",,,73,105.6,Age group,Ages 35-64 years,T2,-90.21327438,40.93153751
17095,2012,IL,Knox,County,NVSS,Cardiovascular Diseases,Coronary Heart Disease,868.4,"per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate",,,782.4,966.6,Age group,Ages 65 years and older,T2,-90.21327438,40.93153751
17097,2012,IL,Lake,County,NVSS,Cardiovascular Diseases,Stroke,8.6,"per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate",,,7,10.2,Age group,Ages 35-64 years,T6,-88.00378272,42.32319816
17097,2012,IL,Lake,County,NVSS,Cardiovascular Diseases,Coronary Heart Disease,36,"per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate",,,31.7,40.6,Age group,Ages 35-64 years,T2,-88.00378272,42.32319816
17097,2012,IL,Lake,County,NVSS,Cardiovascular Diseases,Stroke,236.9,"per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate",,,213.5,261.6,Age group,Ages 65 years and older,T6,-88.00378272,42.32319816
17097,2012,IL,Lake,County,NVSS,Cardiovascular Diseases,Coronary Heart Disease,552,"per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate",,,511.1,595.6,Age group,Ages 65 years and older,T2,-88.00378272,42.32319816
17099,2012,IL,LaSalle,County,NVSS,Cardiovascular Diseases,Stroke,13.1,"per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate",,,10.4,16,Age group,Ages 35-64 years,T6,-88.88630235,41.34407574
17099,2012,IL,LaSalle,County,NVSS,Cardiovascular Diseases,Coronary Heart Disease,70.4,"per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate",,,60.1,81.4,Age group,Ages 35-64 years,T2,-88.88630235,41.34407574
17099,2012,IL,LaSalle,County,NVSS,Cardiovascular Diseases,Stroke,296.7,"per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate",,,268,330.9,Age group,Ages 65 years and older,T6,-88.88630235,41.34407574
17099,2012,IL,LaSalle,County,NVSS,Cardiovascular Diseases,Coronary Heart Disease,845.9,"per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate",,,767.1,930.4,Age group,Ages 65 years and older,T2,-88.88630235,41.34407574
17101,2012,IL,Lawrence,County,NVSS,Cardiovascular Diseases,Stroke,13.7,"per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate",,,10.4,17.9,Age group,Ages 35-64 years,T6,-87.7268414,38.72035696
17101,2012,IL,Lawrence,County,NVSS,Cardiovascular Diseases,Coronary Heart Disease,92.7,"per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate",,,72.3,122.8,Age group,Ages 35-64 years,T2,-87.7268414,38.72035696
17101,2012,IL,Lawrence,County,NVSS,Cardiovascular Diseases,Stroke,333.2,"per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate",,,281.2,377.6,Age group,Ages 65 years and older,T6,-87.7268414,38.72035696
17101,2012,IL,Lawrence,County,NVSS,Cardiovascular Diseases,Coronary Heart Disease,716.1,"per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate",,,613.8,821.3,Age group,Ages 65 years and older,T2,-87.7268414,38.72035696
17103,2012,IL,Lee,County,NVSS,Cardiovascular Diseases,Stroke,13.7,"per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate",,,10.2,17.5,Age group,Ages 35-64 years,T6,-89.29970227,41.74623284
17103,2012,IL,Lee,County,NVSS,Cardiovascular Diseases,Stroke,293.5,"per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate",,,256.5,335.1,Age group,Ages 65 years and older,T6,-89.29970227,41.74623284
17103,2012,IL,Lee,County,NVSS,Cardiovascular Diseases,Coronary Heart Disease,61.9,"per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate",,,50.4,76.7,Age group,Ages 35-64 years,T2,-89.29970227,41.74623284
17103,2012,IL,Lee,County,NVSS,Cardiovascular Diseases,Coronary Heart Disease,642.3,"per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate",,,543.6,737,Age group,Ages 65 years and older,T2,-89.29970227,41.74623284
17105,2012,IL,Livingston,County,NVSS,Cardiovascular Diseases,Stroke,14.1,"per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate",,,10.9,18.7,Age group,Ages 35-64 years,T6,-88.55779774,40.8916943
17105,2012,IL,Livingston,County,NVSS,Cardiovascular Diseases,Stroke,322.6,"per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate",,,282,366.5,Age group,Ages 65 years and older,T6,-88.55779774,40.8916943
17105,2012,IL,Livingston,County,NVSS,Cardiovascular Diseases,Coronary Heart Disease,63.3,"per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate",,,52.4,76.3,Age group,Ages 35-64 years,T2,-88.55779774,40.8916943
17105,2012,IL,Livingston,County,NVSS,Cardiovascular Diseases,Coronary Heart Disease,686.7,"per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate",,,607.3,776.2,Age group,Ages 65 years and older,T2,-88.55779774,40.8916943
17107,2012,IL,Logan,County,NVSS,Cardiovascular Diseases,Stroke,13.6,"per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate",,,10.6,16.8,Age group,Ages 35-64 years,T6,-89.36774019,40.12466205
17107,2012,IL,Logan,County,NVSS,Cardiovascular Diseases,Coronary Heart Disease,545.5,"per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate",,,463.3,626.5,Age group,Ages 65 years and older,T2,-89.36774019,40.12466205
17107,2012,IL,Logan,County,NVSS,Cardiovascular Diseases,Stroke,264.4,"per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate",,,232.8,306.7,Age group,Ages 65 years and older,T6,-89.36774019,40.12466205
17107,2012,IL,Logan,County,NVSS,Cardiovascular Diseases,Coronary Heart Disease,66.2,"per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate",,,53,84.7,Age group,Ages 35-64 years,T2,-89.36774019,40.12466205
17109,2012,IL,McDonough,County,NVSS,Cardiovascular Diseases,Stroke,14.6,"per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate",,,11.6,17.4,Age group,Ages 35-64 years,T6,-90.67775541,40.45674722
17109,2012,IL,McDonough,County,NVSS,Cardiovascular Diseases,Stroke,352.6,"per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate",,,303.6,410.3,Age group,Ages 65 years and older,T6,-90.67775541,40.45674722
17109,2012,IL,McDonough,County,NVSS,Cardiovascular Diseases,Coronary Heart Disease,64.1,"per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate",,,50.6,75.7,Age group,Ages 35-64 years,T2,-90.67775541,40.45674722
17109,2012,IL,McDonough,County,NVSS,Cardiovascular Diseases,Coronary Heart Disease,776.3,"per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate",,,671.3,885.8,Age group,Ages 65 years and older,T2,-90.67775541,40.45674722
17111,2012,IL,McHenry,County,NVSS,Cardiovascular Diseases,Stroke,8.3,"per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate",,,7,9.9,Age group,Ages 35-64 years,T6,-88.452403,42.32442589
17111,2012,IL,McHenry,County,NVSS,Cardiovascular Diseases,Coronary Heart Disease,623.6,"per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate",,,569,681.8,Age group,Ages 65 years and older,T2,-88.452403,42.32442589
17111,2012,IL,McHenry,County,NVSS,Cardiovascular Diseases,Stroke,268.4,"per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate",,,240.8,300.8,Age group,Ages 65 years and older,T6,-88.452403,42.32442589
17111,2012,IL,McHenry,County,NVSS,Cardiovascular Diseases,Coronary Heart Disease,37.2,"per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate",,,32.6,43.3,Age group,Ages 35-64 years,T2,-88.452403,42.32442589
17113,2012,IL,McLean,County,NVSS,Cardiovascular Diseases,Stroke,10.9,"per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate",,,9.1,13.4,Age group,Ages 35-64 years,T6,-88.8473198,40.49078947
17113,2012,IL,McLean,County,NVSS,Cardiovascular Diseases,Stroke,233.5,"per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate",,,206.1,266.6,Age group,Ages 65 years and older,T6,-88.8473198,40.49078947
17113,2012,IL,McLean,County,NVSS,Cardiovascular Diseases,Coronary Heart Disease,45,"per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate",,,38.9,52.6,Age group,Ages 35-64 years,T2,-88.8473198,40.49078947
17113,2012,IL,McLean,County,NVSS,Cardiovascular Diseases,Coronary Heart Disease,571.4,"per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate",,,518,628,Age group,Ages 65 years and older,T2,-88.8473198,40.49078947
17115,2012,IL,Macon,County,NVSS,Cardiovascular Diseases,Stroke,309.5,"per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate",,,278.7,350.4,Age group,Ages 65 years and older,T6,-88.96165751,39.86003969
17115,2012,IL,Macon,County,NVSS,Cardiovascular Diseases,Stroke,16.4,"per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate",,,12.5,20.6,Age group,Ages 35-64 years,T6,-88.96165751,39.86003969
17115,2012,IL,Macon,County,NVSS,Cardiovascular Diseases,Coronary Heart Disease,41.5,"per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate",,,35.8,48.7,Age group,Ages 35-64 years,T2,-88.96165751,39.86003969
17115,2012,IL,Macon,County,NVSS,Cardiovascular Diseases,Coronary Heart Disease,585.4,"per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate",,,528,653.5,Age group,Ages 65 years and older,T2,-88.96165751,39.86003969
